,x,y,labels
4454,-36.166145,4.395893,ladder
4455,-38.773956,-25.523624,laden
4456,27.606274,-15.693983,ladies
4457,34.81979,-50.515846,lady
4458,62.08002,46.72578,lagi
4459,61.372784,16.532003,lah
4460,65.37858,48.792576,lahat
4461,58.255848,20.730188,lahx
4462,57.945465,20.590826,lahz
4463,44.765957,55.916077,lai
4464,16.232351,-18.730122,laid
4465,24.65521,-14.302744,lake
4466,-13.156926,52.73612,lakers
4467,32.02799,28.730106,lalala
4468,-59.82723,24.225163,lamb
4469,46.582012,-10.836743,lame
4470,-41.451572,0.19550414,lamp
4471,36.39718,45.30176,lan
4472,-7.4942956,30.779173,lance
4473,18.771606,-50.580265,land
4474,-45.8096,1.3015424,landed
4475,-44.85911,1.4704694,landing
4476,-39.116295,-0.27074045,lands
4477,-34.219685,11.046836,lane
4478,60.64244,50.408882,lang
4479,21.576149,-42.866,language
4480,-44.76133,34.331867,languages
4481,10.552686,42.602085,lani
4482,46.37789,51.16411,lao
4483,15.078469,-13.854922,lap
4484,-34.918114,13.54604,laps
4485,-8.640186,-58.087685,laptop
4486,61.38615,17.430264,lar
4487,-12.12001,41.011875,lara
4488,38.41186,-33.882816,large
4489,-25.00206,-26.281313,largely
4490,0.6500216,-42.175858,larger
4491,-24.028057,-42.446274,largest
4492,38.70805,22.329948,larh
4493,-2.5193713,48.480274,larry
4494,15.931306,70.47947,las
4495,-40.67341,7.4948297,laser
4496,15.399708,-2.8652184,lasted
4497,-11.866678,-11.396289,lasting
4498,2.1477928,-2.2534444,lastly
4499,-2.481962,-5.343002,lasts
4500,44.898087,31.35191,lata
4501,50.345535,-23.56149,late
4502,42.54894,-11.255273,lately
4503,51.50143,-34.118404,later
4504,22.306902,26.889215,laters
4505,22.11057,26.526718,laterz
4506,9.238739,-41.857662,latest
4507,38.065075,1.7735065,latin
4508,58.175476,24.717361,lau
4509,43.06105,-17.685163,laugh
4510,42.68392,-17.820335,laughed
4511,42.27362,34.403027,laughin
4512,43.044468,-17.675116,laughing
4513,10.432759,4.875041,laughs
4514,16.810427,-57.63395,laughter
4515,-24.826448,-0.37695223,launch
4516,-24.791773,-0.42383653,launched
4517,-55.647808,5.773668,laundry
4518,60.65743,-1.5601448,laura
4519,60.741947,-0.5563739,lauren
4520,-12.201521,40.75558,laurence
4521,-27.968801,46.118484,lavigne
4522,-27.09446,-31.664902,law
4523,13.853786,-16.094563,lawn
4524,-0.5517188,45.662994,lawrence
4525,-26.88022,-31.340725,laws
4526,-22.657047,-6.3930287,lawyer
4527,-0.33265373,27.004189,lax
4528,18.960455,-56.537663,lay
4529,-57.64078,5.564218,layed
4530,-57.384384,18.549109,layer
4531,-64.22857,0.79469156,layers
4532,15.905263,-18.500448,laying
4533,6.7782054,-34.365078,layout
4534,-14.805843,-9.0453825,laziness
4535,45.185017,-11.650435,lazy
4536,-29.680914,-2.6596072,lbs
4537,-12.033449,39.872486,lc
4538,63.340435,15.8467,le
4539,26.459507,-43.666496,lead
4540,-16.618982,-51.189236,leader
4541,-16.919981,-51.51013,leaders
4542,-17.225342,-52.11047,leadership
4543,4.3600616,-45.02581,leading
4544,11.488636,-47.0041,leads
4545,-39.349335,-3.5660074,leaf
4546,-13.667633,51.08246,league
4547,13.253451,52.755802,leah
4548,-49.054462,-3.0396302,lean
4549,-45.870358,-5.944666,leaned
4550,-45.867947,-4.1084404,leaning
4551,-35.76175,2.9681273,leap
4552,31.45647,-44.328358,learn
4553,28.918173,-42.966507,learned
4554,25.13677,-43.115974,learning
4555,44.970753,-1.2658162,learnt
4556,-71.005356,-6.6859055,leather
4557,49.089596,-36.453827,leave
4558,21.664013,-55.839733,leaves
4559,40.950336,33.858646,leavin
4560,37.42995,-29.292118,leaving
4561,43.011597,9.267114,lecture
4562,35.777878,16.884207,lectures
4563,4.8916683,-45.19367,led
4564,58.304718,-4.7823887,lee
4565,52.78511,-34.71417,left
4566,-56.635506,15.636111,lefty
4567,-30.021446,-56.030754,leg
4568,-27.175898,-31.812687,legal
4569,-18.895668,16.864382,legally
4570,-45.58792,-5.9083247,legato
4571,-25.57238,20.354338,legend
4572,-30.051104,-55.85788,legs
4573,62.09856,18.339975,leh
4574,58.08875,21.055069,lehx
4575,61.239445,19.448418,lehz
4576,60.569508,25.601091,lei
4577,5.908369,41.942066,leigh
4578,-13.660955,32.25113,lemme
4579,-70.137474,18.169064,lemon
4580,-70.27943,16.769518,lemonade
4581,10.661185,40.16621,lena
4582,36.629925,24.332214,lend
4583,-53.88902,15.656113,length
4584,-26.956589,39.853783,lennon
4585,7.9507833,31.666807,lent
4586,-0.6745642,40.38088,leo
4587,16.450573,38.989704,leon
4588,57.226814,23.852613,ler
4589,19.032038,68.350685,les
4590,7.2008967,12.890527,lesbian
4591,-25.944279,-28.33998,lesbians
4592,14.136515,48.463108,leslie
4593,-14.054306,-5.8152256,lesser
4594,45.883923,5.6440086,lesson
4595,45.62952,5.6488743,lessons
4596,53.787827,-40.87137,let
4597,15.92511,23.010286,lethalithuanian
4598,47.1814,-18.454857,lets
4599,16.262463,-35.738586,letter
4600,16.060354,-35.97241,letters
4601,29.164665,-38.095154,letting
4602,23.719393,-44.515816,level
4603,-12.4616375,-46.016636,levels
4604,-46.230465,-6.0465717,levi
4605,-2.3122866,49.87347,lewis
4606,44.5974,53.694813,li
4607,4.6070385,45.87209,liam
4608,46.048744,53.429382,lian
4609,43.48607,53.35182,liang
4610,62.33561,17.045889,liao
4611,58.19257,21.76892,liaox
4612,60.096493,20.132925,liaoz
4613,5.7242513,8.849963,liar
4614,-46.986675,-31.40179,liberal
4615,-45.920727,-31.197989,liberals
4616,-26.422207,-24.07189,liberty
4617,33.692696,-22.73065,library
4618,19.045942,-8.538919,license
4619,-54.184544,-2.7446892,lick
4620,57.544544,21.325012,lidat
4621,57.53577,21.083847,liddat
4622,22.65274,-52.81713,lie
4623,8.9545555,-7.928509,lied
4624,26.310871,14.870699,liek
4625,20.661427,-52.335102,lies
4626,53.341896,-42.30418,life
4627,-0.54413074,-5.2595024,lifes
4628,-15.781674,-26.108864,lifestyle
4629,-5.0864906,-12.900462,lifetime
4630,15.904194,-22.863848,lift
4631,-47.02165,-4.168201,lifted
4632,-48.007538,-2.2943528,lifting
4633,23.44333,-62.912704,light
4634,10.330674,-15.616861,lighter
4635,-41.057106,-0.71398467,lighting
4636,-49.211227,-4.9829445,lightly
4637,-45.13143,-45.05145,lightning
4638,21.337774,-64.69188,lights
4639,53.070717,20.59348,lik
4640,56.655453,-39.814976,like
4641,38.55172,-47.55958,liked
4642,28.096802,-43.594845,likely
4643,42.896267,-19.924377,likes
4644,7.8143363,-3.049714,liking
4645,51.411892,-15.835366,lil
4646,6.5405607,46.51385,lily
4647,36.209137,43.01486,lim
4648,-69.36484,17.285055,lime
4649,-10.169004,-39.505352,limit
4650,-6.6981726,-39.5641,limited
4651,-18.140514,-16.347008,limits
4652,2.6627653,37.085167,limo
4653,-29.81951,41.679756,limp
4654,42.030914,51.031708,lin
4655,-18.048656,55.216763,lincoln
4656,14.801969,65.1911,linda
4657,13.874212,29.666443,linds
4658,20.652414,56.883904,lindsay
4659,13.048851,53.791264,lindsey
4660,36.66753,-33.24759,line
4661,-41.22764,2.0717053,lined
4662,25.493618,-35.80015,lines
4663,41.943188,50.841587,ling
4664,8.373146,-38.452778,link
4665,-3.2597406,-31.999462,linked
4666,-29.354263,46.37356,linkin
4667,7.326831,-35.4434,links
4668,-6.313001,-55.931194,linux
4669,-29.939377,23.197474,lion
4670,-55.51381,-4.164806,lip
4671,-33.933365,-55.22095,lips
4672,-64.97987,0.1726136,lipstick
4673,-62.973503,13.154067,liquid
4674,59.60326,-0.7723824,lisa
4675,38.92955,-43.272175,list
4676,-0.054948304,-34.218903,listed
4677,47.987507,-28.491318,listen
4678,-8.336402,59.514923,listened
4679,43.371983,31.478333,listenin
4680,48.44461,-28.103064,listening
4681,-22.719313,47.871,listens
4682,0.13179918,-33.848858,lists
4683,41.76661,7.1496153,lit
4684,28.314047,-28.63096,literally
4685,-7.757065,-23.581398,literary
4686,38.537033,4.93809,literature
4687,55.640717,-39.94889,little
4688,48.646378,-43.26962,live
4689,29.812283,-53.498035,lived
4690,6.4035378,-32.432587,livejournal
4691,-41.918987,-13.687687,liver
4692,-40.09478,43.00066,liverpool
4693,32.694073,-49.358864,lives
4694,41.29192,36.066628,livin
4695,32.699486,-49.359253,living
4696,58.883453,-0.53711104,liz
4697,6.326328,44.536186,lizzie
4698,6.3159423,-31.928755,lj
4699,29.617859,-38.271866,ll
4700,23.033714,18.403145,lmao
4701,-11.799346,40.362034,ln
4702,62.33319,48.10545,lng
4703,63.690792,15.719418,lo
4704,30.183706,-22.710482,load
4705,-41.418385,12.829875,loaded
4706,-3.0600672,-33.922527,loading
4707,29.038746,10.135434,loads
4708,-6.638681,-6.88876,loathe
4709,-11.489426,24.068201,lobby
4710,-6.9079657,-44.522896,local
4711,-32.04835,18.506432,located
4712,-32.070545,18.624958,location
4713,19.458637,-23.372171,lock
4714,19.260273,-23.81335,locked
4715,15.788922,-13.678441,locker
4716,-37.84501,1.876856,locks
4717,9.210424,-35.987667,log
4718,9.162599,44.918312,logan
4719,3.971963,-35.64813,logged
4720,-11.450245,-24.863441,logic
4721,-13.705724,-26.577536,logical
4722,0.4855603,-30.699766,logo
4723,62.036995,19.014236,loh
4724,56.279953,22.305866,lohz
4725,57.166794,-35.10395,lol
4726,61.91358,17.835012,lolx
4727,52.753872,16.489872,lolz
4728,42.781174,19.309853,lolzx
4729,26.887672,-10.406205,london
4730,-38.94525,-1.0249983,lone
4731,-35.02157,-40.235725,loneliness
4732,18.031479,-54.679386,lonely
4733,24.842329,34.558006,loner
4734,54.704224,-39.184875,long
4735,32.51331,-43.23787,longer
4736,15.377306,-2.7595153,longest
4737,-36.753548,-39.09262,longing
4738,18.58892,33.28824,loo
4739,54.7473,-39.702507,look
4740,39.865368,-32.170662,looked
4741,43.099766,28.413633,lookin
4742,51.283855,-36.992794,looking
4743,50.955425,-37.08073,looks
4744,-32.515926,4.2471538,loop
4745,21.259462,-25.902737,loose
4746,-1.2272487,-6.5156136,loosing
4747,62.091415,16.75994,lor
4748,11.153643,-56.315002,lord
4749,3.6457975,40.05602,loren
4750,10.006417,43.89667,lori
4751,59.94391,19.089743,lorx
4752,58.89567,20.05851,lorz
4753,15.664058,70.6141,los
4754,29.490744,-40.1323,lose
4755,23.07729,13.325593,loser
4756,12.930941,16.516502,losers
4757,-18.83797,7.4370556,loses
4758,29.12477,-40.014595,losing
4759,-27.52387,-46.49354,loss
4760,49.203484,-37.417458,lost
4761,52.956142,-39.1167,lot
4762,-58.16625,9.246708,lotion
4763,-24.628485,28.130457,lotr
4764,43.90502,-35.41661,lots
4765,48.94034,30.8594,lotsa
4766,14.804294,25.625305,lotta
4767,-45.769123,12.108603,lottery
4768,3.1027493,41.57552,lou
4769,25.96552,-30.7051,loud
4770,-15.571237,13.01613,louder
4771,6.28142,40.459,loudest
4772,-2.0686388,10.195812,loudly
4773,4.794727,43.938156,louie
4774,-10.463458,56.285854,louis
4775,-11.559812,23.839224,lounge
4776,43.555473,21.013508,lousy
4777,56.547127,-41.074703,love
4778,37.79167,-48.080128,loved
4779,31.30485,-18.003416,lovely
4780,2.0948954,-13.429817,lover
4781,2.1367426,-13.402663,lovers
4782,42.739788,-19.950531,loves
4783,16.570421,19.748388,lovin
4784,13.747973,-52.520737,loving
4785,32.606075,-39.710575,low
4786,-11.684182,-47.143787,lower
4787,-20.08137,-9.523077,lowest
4788,-9.208945,-8.431597,loyal
4789,34.90398,31.61444,loz
4790,-7.8734393,6.0570183,lt
4791,39.89759,50.368504,lu
4792,2.6655684,46.40148,lucas
4793,48.81611,-20.46984,luck
4794,-12.700561,40.48164,luckedc
4795,35.338673,-20.98511,luckily
4796,50.474747,-20.124767,lucky
4797,4.3250384,49.58115,lucy
4798,-28.731693,12.069465,luggage
4799,7.1280546,56.09546,luke
4800,52.4773,-49.34833,lunch
4801,-49.559566,-10.908387,lungs
4802,-31.617847,-37.52185,lust
4803,46.7087,32.190556,luv
4804,42.980465,13.834501,lvl
4805,7.65921,44.610737,lydia
4806,20.023306,-55.626244,lying
4807,58.429382,12.330612,lyk
4808,47.87838,27.691595,lyke
4809,18.519245,39.94772,lynn
4810,-25.712465,40.072575,lyric
4811,48.278294,-27.170828,lyrics
4812,59.716663,10.956438,ma
4813,30.667278,24.177168,mac
4814,-66.4934,26.43422,macaroni
4815,0.16285563,35.37834,macaroon
4816,27.114483,-23.553644,machine
4817,-25.827047,1.3939497,machines
4818,30.447233,24.696901,macs
4819,50.31989,-17.894571,mad
4820,5.680189,40.908634,maddie
4821,5.5603466,41.569717,madeline
4822,1.5842657,42.461555,madison
4823,-12.714789,11.83531,madly
4824,4.036627,-15.087344,madness
4825,-25.826736,44.205563,madonna
4826,-16.084782,21.205137,mafia
4827,30.127289,48.212418,mag
4828,0.43042603,-26.169685,magazine
4829,-20.291134,19.438122,magazines
4830,13.616886,49.212856,maggie
4831,14.625215,-28.11249,magic
4832,-31.917639,24.926054,magical
4833,46.362362,27.614988,mah
4834,59.8878,24.485437,mahz
4835,38.81317,49.216927,mai
4836,16.400972,35.89034,maid
4837,-28.707556,37.38761,maiden
4838,8.084435,-36.839153,mail
4839,-9.946039,7.8532724,mailed
4840,24.750832,59.412144,mails
4841,20.334578,-40.559135,main
4842,-18.78739,57.65511,maine
4843,21.737736,-35.996433,mainly
4844,-26.029564,-14.107241,mainstream
4845,-13.88127,-35.31066,maintain
4846,-27.008728,-3.226067,maintenance
4847,21.152254,-45.346054,major
4848,-17.870768,-46.61043,majority
4849,10.468043,16.995317,majorly
4850,35.268986,36.106373,makan
4851,55.0664,-40.831787,make
4852,-22.781675,14.510669,maker
4853,50.04463,-41.212086,makes
4854,-68.71807,-7.155937,makeup
4855,43.39426,29.369877,makin
4856,50.18393,-40.414143,making
4857,25.638525,61.114403,mal
4858,29.031893,33.955322,malay
4859,31.753311,20.44212,malaysia
4860,29.849771,-51.282364,male
4861,-7.0178804,-16.048323,males
4862,36.08672,-24.772236,mall
4863,10.211335,46.692047,mallory
4864,32.533813,32.8933,mama
4865,57.970673,-39.485733,man
4866,38.26971,-9.836031,manage
4867,32.7467,-31.389055,managed
4868,-6.1237707,-36.08689,management
4869,-0.24030669,11.469277,manager
4870,-20.514362,7.11593,manages
4871,-40.09722,42.990463,manchester
4872,13.140739,45.694294,manda
4873,19.533508,2.069628,mandarin
4874,-24.075052,-21.555323,mandatory
4875,15.510434,54.575047,mandy
4876,-1.0560057,-26.493322,manga
4877,-67.03802,20.722527,mango
4878,56.65632,20.380661,mani
4879,-19.53796,-19.05514,mankind
4880,-9.676782,16.784325,manly
4881,-21.840782,-26.000765,manner
4882,-28.651003,15.459986,mansion
4883,-27.02353,43.945366,manson
4884,-22.55819,0.14725281,manual
4885,51.960793,21.625452,manz
4886,-21.382402,1.0703332,map
4887,-21.891603,1.707706,maps
4888,14.96706,64.96349,mar
4889,-22.594408,23.9225,marathon
4890,-40.152298,0.9243727,marble
4891,23.813726,36.896446,marc
4892,33.593258,-5.9914556,march
4893,0.80891305,31.039412,marching
4894,3.9653406,44.220764,marco
4895,18.407894,44.980923,marcus
4896,-13.928304,32.687973,marg
4897,-1.1661385,44.084774,margaret
4898,21.477003,57.216625,maria
4899,10.501742,49.447403,marie
4900,-67.244286,10.249281,marijuana
4901,-27.095121,43.848007,marilyn
4902,34.442154,37.20553,marina
4903,-7.045845,24.842579,marine
4904,-6.9258833,24.884974,marines
4905,-23.98633,19.577168,mario
4906,9.721332,45.466976,marissa
4907,62.855793,-5.7809577,mark
4908,14.517484,-9.491626,marked
4909,-47.74592,8.256034,marker
4910,-2.337786,-46.124336,market
4911,-6.1325526,-35.941315,marketing
4912,43.836315,-0.20455338,marks
4913,18.387781,24.001131,markus
4914,-28.91929,45.27782,maroon
4915,-26.054596,-30.762402,marriage
4916,-24.792053,-29.324932,marriages
4917,40.010513,-3.8942876,married
4918,40.090122,-3.714033,marry
4919,25.03488,36.87764,mars
4920,-1.732746,47.845356,marshall
4921,4.299431,36.330193,mart
4922,-11.89602,41.512695,marten
4923,-2.1097226,43.78037,martha
4924,-0.4477097,53.757008,martin
4925,59.48257,1.0578585,mary
4926,-18.789534,59.20028,maryland
4927,62.834724,52.58058,mas
4928,-41.45821,-9.057084,mask
4929,4.3392406,-45.74033,mass
4930,-19.467579,60.486027,massachusetts
4931,-57.824867,-2.3159251,massage
4932,-21.197813,-15.185899,masses
4933,6.06323,-42.984856,massive
4934,14.528818,-28.264683,master
4935,-23.188324,32.234295,masterpiece
4936,28.814522,29.498943,mat
4937,32.89146,-26.521313,match
4938,-10.173864,17.042852,matched
4939,-5.137864,30.894726,matches
4940,-71.94678,-4.075638,matching
4941,-3.6626432,52.512447,mate
4942,-8.514706,-34.337105,material
4943,-27.805025,-1.2267832,materials
4944,27.493116,21.164167,mates
4945,44.175697,3.3618662,math
4946,39.197212,4.030647,mathematics
4947,44.670193,5.9382687,maths
4948,24.436216,-2.322016,matrix
4949,62.438698,-3.992627,matt
4950,31.552938,-46.17772,matter
4951,-12.17763,11.465923,mattered
4952,15.170356,-45.456043,matters
4953,5.6937885,54.61639,matthew
4954,-12.61077,8.863428,mattson
4955,6.7909017,-4.066354,mature
4956,-10.308837,-15.985353,maturity
4957,-14.909143,19.124855,maurice
4958,26.563425,8.593286,max
4959,-18.520174,-12.560471,maximum
4960,23.918053,36.344624,maya
4961,56.84017,14.889058,mayb
4962,54.265778,-40.047054,maybe
4963,-29.154934,45.03961,mayer
4964,-8.06395,-56.26023,mb
4965,32.66155,27.603472,mc
4966,-60.29791,29.36847,mcdonald
4967,-60.30952,29.646683,mcdonalds
4968,36.555305,42.85126,mdm
4969,-67.48705,29.979694,meal
4970,-58.68692,26.293013,meals
4971,53.60291,-38.626038,mean
4972,29.897808,-43.233673,meaning
4973,-3.1585753,-17.913168,meaningful
4974,0.7352357,-7.2666087,meaningless
4975,45.729294,-41.60639,means
4976,31.389774,-41.05395,meant
4977,-2.910581,0.47524193,meantime
4978,-16.045458,-14.564368,measure
4979,-70.434105,26.483255,meat
4980,-4.1776624,31.999136,medal
4981,18.763578,-45.195667,media
4982,-27.745754,-35.27418,medical
4983,-42.93687,-16.120893,medication
4984,-44.688,-16.60787,medicine
4985,-13.593594,6.211258,mediocre
4986,-18.820953,-13.422904,medium
4987,31.009085,34.990917,mee
4988,58.856583,-27.725538,meet
4989,42.82777,-24.55524,meeting
4990,-0.30515558,15.691935,meetings
4991,-28.92249,22.535156,meets
4992,13.946369,52.545162,meg
4993,-0.9023809,21.234009,mega
4994,61.042442,-0.36849028,megan
4995,10.679336,47.203377,meghan
4996,45.99277,-12.115193,meh
4997,45.334743,53.941494,mei
4998,17.149221,48.761612,mel
4999,9.056732,46.180737,melanie
5000,59.51106,-0.6552454,melissa
5001,-16.649784,15.83418,mellow
5002,-19.87242,40.619778,melody
5003,-39.620228,-5.311681,melt
5004,-62.991028,14.914803,melted
5005,-39.242825,-5.426466,melting
5006,31.68457,-8.220918,member
5007,31.802336,-8.348873,members
5008,-31.926868,27.943975,memegen
5009,17.104525,-3.4868727,memorable
5010,-14.156139,26.275507,memorial
5011,19.850262,-54.12656,memories
5012,20.980152,0.6898515,memorize
5013,20.827763,0.7270158,memorized
5014,16.52304,-52.45914,memory
5015,33.751957,-50.241222,men
5016,42.084885,52.58912,meng
5017,9.923005,18.795296,ment
5018,3.432409,-53.29312,mental
5019,-10.964273,-13.093314,mentality
5020,-2.034393,-13.663048,mentally
5021,34.78672,-40.296963,mention
5022,21.307512,-35.45933,mentioned
5023,3.9050443,-0.0071904417,mentioning
5024,0.73226255,-32.141663,menu
5025,31.748516,39.696964,meow
5026,-31.282686,-17.298159,mercy
5027,8.162652,-49.073814,mere
5028,12.234782,-45.837074,merely
5029,-56.303596,-20.56663,merlin
5030,10.095402,25.19606,merry
5031,39.514008,-15.218155,mess
5032,13.508433,-34.586895,message
5033,13.646431,41.588882,messaged
5034,7.962093,-36.615765,messages
5035,43.71003,-13.300195,messed
5036,4.9287877,-37.16457,messenger
5037,13.693439,2.898136,messing
5038,12.06148,13.096824,messy
5039,58.83904,-27.766272,met
5040,18.98246,-25.791538,metal
5041,-30.09539,45.153214,metallica
5042,-34.581352,5.2706532,meter
5043,-9.229896,-36.635597,method
5044,-16.355368,-37.50724,methods
5045,-28.68552,13.242937,metro
5046,-58.187107,29.134138,mexican
5047,-20.786428,57.73391,mexico
5048,62.758327,50.02999,mga
5049,63.338215,15.658513,mi
5050,7.426509,42.276516,mia
5051,-14.734269,58.164017,miami
5052,-17.851751,39.762817,mic
5053,-40.568928,21.307926,mice
5054,26.489346,60.5339,mich
5055,61.94924,-7.481531,michael
5056,-8.156681,40.817627,micheal
5057,59.36468,-2.6291118,michelle
5058,-18.108786,58.913475,michigan
5059,-13.601372,20.163412,mickey
5060,-25.448614,5.976828,microphone
5061,-6.2170677,-53.826916,microsoft
5062,-62.792156,22.301138,microwave
5063,36.848255,13.5870495,mid
5064,37.195835,-30.302685,middle
5065,-9.820411,18.00231,midget
5066,31.130636,-12.550193,midnight
5067,-53.033195,-19.472292,midst
5068,43.612263,33.737762,mie
5069,13.3008175,-27.534573,mighty
5070,62.046814,-4.4963427,mike
5071,9.54541,40.073616,mikey
5072,-43.06808,-14.819514,mild
5073,-3.6193192,5.053272,mildly
5074,23.377352,-13.528794,mile
5075,24.756817,-15.06684,miles
5076,-41.49234,-24.92989,military
5077,-71.93427,18.910633,milk
5078,-66.794014,20.315796,milkshake
5079,-1.3598788,51.735798,miller
5080,-24.507551,-43.330677,million
5081,-25.389248,-43.26669,millions
5082,49.96071,15.716779,min
5083,50.472878,-42.24078,mind
5084,-0.0078229895,-1.7388589,minded
5085,-6.4457617,-6.906511,mindless
5086,11.73885,-47.060352,minds
5087,43.739857,53.185875,ming
5088,10.549796,-17.488531,mini
5089,-17.525642,-11.373112,minimal
5090,-26.39766,-8.209252,minimum
5091,-37.112003,-28.049925,minister
5092,-23.800076,-34.42144,ministry
5093,-14.857219,58.510864,minnesota
5094,-11.4366455,-32.820614,minor
5095,-24.256535,-20.165451,minority
5096,35.270935,-20.705465,mins
5097,-67.666084,20.66025,mint
5098,25.989073,7.9011993,minus
5099,32.523003,-33.110672,minute
5100,43.31604,-32.89252,minutes
5101,26.778547,60.779747,mir
5102,6.9845223,-7.9192767,miracle
5103,-27.08447,-17.585335,miracles
5104,5.5656137,44.63354,miranda
5105,15.995057,-56.363636,mirror
5106,16.806404,69.67042,mis
5107,9.994689,-4.036407,miserable
5108,-5.281326,2.658029,miserably
5109,-34.729218,-40.215366,misery
5110,57.24669,-32.500687,miss
5111,47.189148,-21.345816,missed
5112,-12.742119,15.308518,misses
5113,41.5425,33.853916,missin
5114,33.068947,-34.21738,missing
5115,-8.594845,-42.46622,mission
5116,-21.340855,7.201851,missions
5117,7.350799,41.330006,missy
5118,-48.253357,-43.27363,mist
5119,35.490437,-13.910275,mistake
5120,-3.0346184,-2.9619884,mistaken
5121,15.044304,-45.7451,mistakes
5122,-14.165156,19.834549,mister
5123,-6.6834188,-4.15593,misunderstood
5124,26.245842,60.19331,mit
5125,4.6326504,44.70893,mitch
5126,49.855484,33.059937,mite
5127,7.3100886,-22.79885,mix
5128,7.2589726,-22.75798,mixed
5129,-58.48824,22.096025,mixture
5130,19.944319,40.999382,mj
5131,34.192345,28.649578,mm
5132,-71.69037,22.456385,mmm
5133,-68.614006,24.215958,mmmm
5134,-67.74578,24.369146,mmmmm
5135,58.364086,50.412464,mo
5136,2.268891,7.9369245,moan
5137,2.1383681,7.9588947,moaning
5138,-24.460306,3.5394404,mobile
5139,41.91353,8.979429,mock
5140,-22.043266,3.336907,mode
5141,-5.6671247,-39.24221,model
5142,-21.20641,-8.020018,models
5143,-9.038199,-56.59462,modem
5144,-34.035286,32.262894,moderate
5145,-18.491745,-27.75491,modern
5146,-28.68043,44.324646,modest
5147,13.669327,21.814274,mofo
5148,54.413292,17.264666,moi
5149,-37.25206,-12.50334,mold
5150,12.07547,49.62807,molly
5151,52.434753,-32.81501,mom
5152,38.91526,-50.084766,moment
5153,14.396807,-53.932785,moments
5154,17.377773,24.025629,momma
5155,29.68646,12.476427,mommy
5156,31.202734,6.5802245,moms
5157,19.389744,66.148705,mon
5158,44.613373,-24.935596,monday
5159,3.9902115,25.731804,mondays
5160,41.94006,-40.095642,money
5161,13.185948,52.0234,monica
5162,-25.283264,4.534679,monitor
5163,-42.87996,24.773525,monkey
5164,-40.826538,21.931217,monkeys
5165,-21.951303,14.57268,monopoly
5166,-31.24834,23.427452,monster
5167,-30.356007,25.427763,monsters
5168,41.311424,-36.423985,month
5169,-19.354311,-1.311686,monthly
5170,41.32166,-36.40661,months
5171,-14.989951,57.777378,montreal
5172,-24.581415,27.042452,monty
5173,31.328094,39.55825,moo
5174,52.008087,-23.790083,mood
5175,0.83045936,-8.856758,moods
5176,40.66163,16.944187,moody
5177,22.00342,-63.82151,moon
5178,-48.023945,-43.723778,moonlight
5179,-17.708082,24.346674,moore
5180,-20.751835,-30.208668,moral
5181,-21.411293,-28.32846,morality
5182,-24.407766,-28.771017,morally
5183,-21.060942,-28.944195,morals
5184,-7.278263,-5.259147,morbid
5185,12.525101,53.724953,morgan
5186,52.211468,30.060364,morn
5187,47.390125,30.029167,mornin
5188,50.6839,-33.207253,morning
5189,4.617517,24.97359,mornings
5190,6.6787415,7.2949557,moron
5191,-10.997103,7.181035,morons
5192,-33.17575,-15.428194,mortal
5193,35.629063,-51.20295,mother
5194,6.4895916,9.573707,motherfucker
5195,9.770989,1.0227629,mothers
5196,11.185481,-20.615004,motion
5197,-12.274389,-6.9561896,motivated
5198,-8.794094,-11.891857,motivation
5199,-33.572556,7.400467,motor
5200,-34.580177,9.088716,motorcycle
5201,-16.027102,5.874798,motto
5202,-29.08401,15.000069,mount
5203,25.155313,-14.364579,mountain
5204,-42.714294,-46.489254,mountains
5205,7.490629,-25.638674,mouse
5206,-31.664745,-56.566235,mouth
5207,-39.35726,-3.2169175,mouths
5208,37.0315,-29.601206,moved
5209,-12.838272,-32.760475,movement
5210,-20.470867,-21.728443,movements
5211,17.692625,-21.186619,moves
5212,46.972633,-32.58189,movie
5213,46.77211,-32.47921,movies
5214,41.02568,36.324585,movin
5215,37.115208,-29.696987,moving
5216,-48.92947,26.820358,mow
5217,-48.928192,26.821836,mowed
5218,-48.928608,26.82128,mowing
5219,-4.769711,-55.909904,mozilla
5220,-34.135628,10.800632,mph
5221,47.97032,6.468618,mr
5222,6.2296968,10.378153,mralexpants
5223,48.014027,6.633784,mrs
5224,35.102287,36.6551,mrt
5225,48.01186,6.6041465,ms
5226,54.417725,15.784068,msg
5227,10.324483,-35.635197,msn
5228,43.318542,13.504306,mt
5229,-23.33089,34.606503,mtv
5230,39.11092,50.102722,mu
5231,55.526176,25.418455,muackz
5232,22.424482,26.229237,muah
5233,30.168468,27.874063,muahaha
5234,29.9869,27.866724,muahahaha
5235,16.560268,69.813385,mucho
5236,-57.03567,3.7734962,mud
5237,-63.822178,21.239906,muffin
5238,-67.215805,24.797262,muffins
5239,29.865858,28.023478,mug
5240,42.92053,33.325497,muh
5241,-9.575338,17.665068,mullet
5242,-16.260105,9.455451,multi
5243,-8.466609,-39.3917,multiple
5244,61.360584,8.657958,mum
5245,34.734417,34.447094,mummy
5246,19.086327,31.348866,mums
5247,18.50899,33.3045,mun
5248,-30.336376,-28.008587,murder
5249,-32.610794,-26.883446,murdered
5250,0.35709348,47.030792,murphy
5251,55.39185,20.929352,mus
5252,-57.014053,-8.146482,muscle
5253,-57.018105,-8.298501,muscles
